Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
12-09-2022,08:45 AM,210790,Ashwani,24-May-22,0790,163,04:10,17-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Metro pillar no 347, Kohat Enclave","Near Red Light , Pitampura",Delhi,29,77,One pedestrian was found injured and taken to hospital by ambulance and was declared DOA.,,,,,,,3809,2,North,Unknown
12-09-2022,08:45 AM,210890,Ashwani,24-May-22,0890,163,00:00,27-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Sri Nagar , Underpass",,,29,77,one pedestrian was hit by unknown vehicle and brought to hospital by auto .,,,,,,,3810,2,North West,Unknown
12-09-2022,08:45 AM,210988,Ashwani,24-May-22,0988,163,14:46,18-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Below Kohat Metro Station,Main Road,,29,77,One pedestrian was found injured on road when taken to hospital by ambulance was declared dead.,,,,,,,3811,1,,Unknown
12-09-2022,08:45 AM,210167,Ashwani,24-May-22,0167,148,17:00,20-04-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Under Sarita Vihar Flyover ,","Okhla Under pass , Sarita Vihar",,28,77,One Motorcyclist was hit by tempo and taken to hospital by PCR.,,,,,,,3812,1,South East,Unknown
12-09-2022,08:45 AM,210214,Ashwani,25-May-22,"0214
0214",148,01:07,24-05-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,0,Unknown,,"Sarita vihar Flyover ,",Towards Badarpur (Mathura Road),Delhi,28,77,"A bike and scooty crashed on the flyover , injuring both the riders of the vehicles.",,,,,,,3813,1,South East,Unknown
12-09-2022,08:45 AM,210253,Ashwani,25-May-22,0253,148,03:45,07-07-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,4,2,Unknown,,"Sarita Vihar Flyover ,",Mathura Road to Badarpur,,28,77,"One tractor had hit an  auto side ways and causing injuries to passengers of auto , killing one of them .",,,,,,,3814,1,South East,Same Direction
12-09-2022,08:45 AM,210321,Ashwani,25-May-22,0321,148,03:30,12-09-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Road no 13 , K pocket","Near Park , Noida to Okhla side",,29,77,"A pillion car rider died due to crash , as the Car hit the divider .",,,,,,,3815,2,South East,Not Applicable
12-09-2022,08:45 AM,210286,Ashwani,25-May-22,0286,148,20:15,09-08-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Near Sports Complex ,",Jasola Village Road,New Delhi,29,77,"A scooty and moped collided and caused injuries to both the drivers , when taken to hospital by autos onem of the rider was declared DOA .",,,,,,,3816,2,south West,Unknown
12-09-2022,08:45 AM,210403,Ashwani,25-May-22,0403,148,12:35,22-11-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,2,0,1,Unknown,,"Road no 13, Opp. Asia Pacific",Institute of Management U Turn,,29,77,A car hit 02 pedestrians while they were crossing road and injured them . When taken to gospital both were declared DOA .,,,,,,,3817,2,South East,Perpendicular Direction
12-09-2022,08:45 AM,210428,Ashwani,25-May-22,0428,148,22:20,08-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Gate No 2, K- Pocket ,",Sarita Vihar,New Delhi,29,77,A pedestrian was hit and killed by unknown vehicle on road .,,,,,,,3818,2,South East,Unknown
12-09-2022,08:45 AM,210068,Ashwani,25-May-22,0068,151,20:25,14-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Zero Pusta Road ,",Near Pandusheela Mandir,,29,77,"A pedestrian was hit by unknown vehicle and injured , he was taken to hopital by public person .",,,,,,,3819,1,South,Unknown
12-09-2022,08:45 AM,210218,Ashwani,25-May-22,0218,151,17:20,07-07-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Seelampur Flyover , Opp.",Gurudwara,,29,77,A motorcyclist was hit by a bus and got injured . When taken to hospital was declared DOA.,,,,,,,3820,0,South,Same Direction
12-09-2022,08:45 AM,210293,Ashwani,25-May-22,0293,151,02:30,23-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"66 Foota Road , near Nala,","Seelampur , Delhi",,29,77,A pedestrian was hit by unknown vehicle and died on the spot .,,,,,,,3821,0,East,Unknown
12-09-2022,08:45 AM,210351,Ashwani,25-May-22,0351,151,22:02,24-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Unknown,1,0,1,Unknown,,"Ghas Mandi Crossing,","66 Foota Road,","New Seelampur , Delhi",29,77,A pedestrian was found injured on road side and was taken to hospital by PCR van .The doctor declared him DOA .,,,,,,,3822,0,East,Unknown
12-09-2022,08:45 AM,210076,Ashwani,25-May-22,0076,152,23:00,19-02-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near MCD Toll Tax ,",Opp. Dilshad Garden Flyover,Delhi,29,77,A scooty rider was hit by truck . The injured rider was taken to hospital by  CATS ambulance.,,,,,,,3823,1,South,Unknown
12-09-2022,08:45 AM,210196,Ashwani,25-May-22,0196,152,17:30,17-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Seemapuri Roundabout ,",Delhi,,29,77,A pedestrian was hit by unknown vehicle and later died in hospital due to injuries .,,,,,,,3824,2,North East,Unknown
12-09-2022,08:45 AM,210207,Ashwani,25-May-22,0207,152,06:15,01-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Seemapuri Roundabout ,","Near Shamshan Ghat ,Delhi",,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3825,2,North East,Unknown
12-09-2022,08:45 AM,210211,Ashwani,25-May-22,0211,152,01:30,03-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Guru Nanak Rasoi ,","Hari Wardi wala School,",Dilshad Garden Delhi,29,77,"An auto was hit by unknown truck , causing injuries to auto driver",,,,,,,3826,2,North East,Unknown
12-09-2022,08:45 AM,210257,Ashwani,25-May-22,0257,152,21:24,03-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near J&K Pocket , Gate No 2",Delhi,,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by public person.,,,,,,,3827,1,North East,Unknown
12-09-2022,08:45 AM,210553,Ashwani,25-May-22,0553,152,23:10,21-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Seemapuri DTC Bus,"Depot, Delhi",,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3828,2,North,Unknown
12-09-2022,08:45 AM,210661,Ashwani,25-May-22,0661,152,09:30,22-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Seemapuri Roundabout,Delhi,,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3829,2,North East,Unknown
12-09-2022,08:45 AM,210715,Ashwani,25-May-22,0715,152,07:15,10-11-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Cluster no 6, Dilshad Garden Depot ,","Seemapuri , Delhi",,29,77,A pedestrian was hit by bus and the rear wheels of the bus ran over him . Killing the person on the spot.,,,,,,,3830,2,North East,Opposite Direction
12-09-2022,08:45 AM,210772,Ashwani,25-May-22,0772,152,23:00,08-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Suraksha Nursing Home,Delhi,,29,77,"A pedestrian was hit by a car , sideways causing internal injuries to the victim . He died in hospital while under treatment.",,,,,,,3831,2,North East,Opposite Direction
12-09-2022,08:45 AM,210067,Ashwani,25-May-22,0067,153,22:20,21-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Water Box , Strret light no 868,","Near Badli Nahar ,",Delhi,29,77,A motorcyclist was hit by unknown vehicle the injuries led to his death .,,,,,,,3832,4,North,Unknown
12-09-2022,08:45 AM,210123,Ashwani,25-May-22,0123,153,15:30,21-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Road Sec-34 Rohini,","Towards Sec-29 Rohini ,","Near Khera Nahar , Delhi",29,77,A motorcycle was hit by unknown vehicle injuring both the rider and the pillion rider.,,,,,,,3833,4,North West,Unknown
12-09-2022,08:45 AM,210326,Ashwani,26-May-22,0326,153,21:30,25-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Sec-5, Bawana Road,",Near Barwala Red Light,Delhi,29,77,A motorcyclist was hit by a tempo . The bike rider died .,,,,,,,3834,2,North West,Unknown
12-09-2022,08:45 AM,210369,Ashwani,26-May-22,0369,153,20:33,12-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Mahadev Chowk Khera NaharRoad,"Near Power house ,","Sec-29 , Rohini Delhi",29,77,"A ccyclist was hit and injured by a car , when taken to hospital by CATS ambulance was declared DOA.",,,,,,,3835,2,North East,Unknown
12-09-2022,08:45 AM,210386,Ashwani,26-May-22,0386,153,12:35,20-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Khera Village , Nahar T Point,","Sec-28-29 Rohini Divider Road ,",Delhi,29,77,"A motorcyclist was hit by a tempo, the impact caused fatal injuries to the rider.",,,,,,,3836,2,North,Unknown
12-09-2022,08:45 AM,210496,Ashwani,26-May-22,0496,153,07:32,30-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Gali No 10 , Near","Vikram Dharam Kanta , Village","Shahbad Daulatpaur , Delhi",29,77,One pedestrian was hit and killed by truck on the spot .,,,,,,,3837,4,,Unknown
12-09-2022,08:45 AM,210540,Ashwani,26-May-22,0540,153,10:00,20-09-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Jain Colony Gali no 3,"Barwala , Delhi",,29,77,A pedestrian was hit by tractor trolly while tractor driver was reversing the vehicle . The rear tyre ran over the victim.,,,,,,,3838,3,,Opposite Direction
12-09-2022,08:45 AM,210022,Ashwani,26-May-22,0022,153,19:55,14-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near NDMC Apartment ,","Sec-11 , Rohini",Delhi,29,77,A scooty rider was hit by unknown vehicle when taken to hospital was declared dead .,,,,,,,3839,5,East,Unknown
12-09-2022,08:45 AM,210585,Ashwani,26-May-22,0585,153,18:30,08-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near CNG Pump ,","Sec-29 , Rohini,",Delhi,29,77,A motorcyclist was hit by unknown vehicle and killed .,,,,,,,3840,3,,Unknown
12-09-2022,08:45 AM,210646,Ashwani,26-May-22,"0646
0646",153,02:00,05-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Red Light Near Japanese PARK,"Sec-11 Rohini , Delhi",,29,77,A motor cyclist was hit by unknown vehicle and was declared DOA in hospital.,,,,,,,3841,3,East,Unknown
12-09-2022,08:45 AM,210159,Ashwani,26-May-22,0159,154,00:00,15-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near Vikas Mall ,",GT Road Shahdara,Delhi,29,77,A pedestrian was hit by unknown vehicle and was taken to hospital by ambulance .,,,,,,,3842,0,East,Unknown
12-09-2022,08:45 AM,210322,Ashwani,26-May-22,0322,154,04:00,02-10-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"GT Road , Near Maha MayaMandir,","Sabzi Mandi, Shahdara",Delhi,29,77,A pedestrian was hit by a car and died in hospital during treatment.,,,,,,,3843,0,,Unknown
12-09-2022,08:45 AM,210396,Ashwani,26-May-22,0396,154,10:30,01-12-2021,Single Vehicle Run of the Road,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near H.no- 1/6205, Gali no 2","East Rohtash Nagar,","Shahdara, Delhi",29,77,A pillion rider fell of the scooty due to application of emergency brakes and got injured .,,,,,,,3844,1,,Not Applicable
12-09-2022,08:45 AM,210212,Ashwani,26-May-22,0212,155,22:00,22-06-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Shahji Dairy ,","Road No 13,",Shaheen Bagh,29,77,A motorcyclist was hit by a truck and ran over him and injuring .,,,,,,,3845,2,East,Same Direction
12-09-2022,08:45 AM,210194,Ashwani,26-May-22,0194,155,13:00,10-06-2021,Single Vehicle Run of the Road,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Shaheen Bagh,,,29,77,A bike rider fell off the bike due to unknown reasons on his own .,,,,,,,3846,2,East,Not Applicable
12-09-2022,08:45 AM,210326,Ashwani,26-May-22,0326,155,14:45,28-09-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Kalandi Kunj Road New Basti,"Jamia Nagar , New Delhi",,29,77,A bike was hit by tempo from behind and ran over the rider when he fell down .,,,,,,,3847,2,South East,Same Direction
12-09-2022,08:45 AM,210159,Ashwani,26-May-22,0159,156,22:10,01-05-2022,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Vikas Marg , Opp. Hira Sweets,",Near Bus Stop Shakarpur,Delhi,29,77,"A scooty was hit from behind by truck , fatally injuring the pillion rider and ran over her .Even the rider got injured .",,,,,,,3848,2,Nort East,Same Direction
12-09-2022,08:45 AM,210342,Ashwani,26-May-22,0342,156,00:07,07-08-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,2,0,1,Unknown,,"Mother Dairy Flyover ,","Near Toilet Ganesh Nagar ,","2nd Police Booth , Delhi",29,77,A bike was found in accidental contion and both the rider and pillion rider were injured .,,,,,,,3849,2,North West,Not Applicable
12-09-2022,08:45 AM,210487,Ashwani,26-May-22,0487,156,10:45,11-10-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Akshardham Flyover, Near Yamuna Bank","Bus Stand , Shakarpur",Delhi,29,77,A cycle rickshaw was hit from behind by a speeding car .,,,,,,,3850,3,North west,Same Direction
12-09-2022,08:45 AM,210130,Ashwani,26-May-22,0130,157,11:10,03-03-2021,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Ring Road towards Azadpur,","AC Block , Shalimar Bagh",Delhi,29,77,A truck had hit a scooty injuring the rider and killing the pillion on the spot.,,,,,,,3851,2,,Same Direction
12-09-2022,08:45 AM,210415,Ashwani,26-May-22,0415,157,16:19,02-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Sahib Singh Verma Dawar,","Ring Road , Shalimar Bagh",Delhi,29,77,A bike rider was hit by unknown vehicle and he died .,,,,,,,3852,2,South East,Unknown
12-09-2022,08:45 AM,210027,Ashwani,26-May-22,0027,157,19:00,10-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Outer Ring road ,","Near Pillar no 57, Haiderpur,",Delhi,29,77,A pedestrian was hit by unknow vehicle.,,,,,,,3853,2,North,Unknown
12-09-2022,08:45 AM,210085,Ashwani,27-May-22,0085,157,09:00,08-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Ambedkar Nahar Backside,,,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3854,0,,Unknown
12-09-2022,08:45 AM,210098,Ashwani,27-May-22,"0098
0098",157,22:30,17-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Opp. Indian Oil Petrol Pump,"Outer Ring Road , towards Mukarba",Chowk Delhi,29,77,A pedestrian was injured as a truck almost hit her and she fell from flyover while saving herself from the truck.,,,,,,,3855,2,North East,Unknown
12-09-2022,08:45 AM,210190,Ashwani,27-May-22,0190,157,12:30,03-04-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Main Gate Fortis Hospital,Shalimar Bagh,,29,77,A pedestrian was hit by a truck .,,,,,,,3856,1,South East,Unknown
12-09-2022,08:45 AM,210197,Ashwani,27-May-22,0197,157,05:43,05-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near Max Hospital , Shalimar Bagh",Delhi,,29,77,A pedestrian was hit by E Rickshaw and got injured . He was  taken to hospital by PCR Van and declared dead by doctor .,,,,,,,3857,1,North West,Unknown
12-09-2022,08:45 AM,210372,Ashwani,27-May-22,0372,157,21:40,21-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,,,"Near Badli Metro Station ,","Madhuban Chowk ,Outer Ring Road",Delhi,29,77,A scooty rider was hit by unknown vehicle and when injured taken to hospital by CATS ambulance was DOA .,,,,,,,3858,2,North,Unknown
12-09-2022,08:45 AM,210558,Ashwani,27-May-22,0558,157,08:49,08-07-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Outer Ring road , Towards","Karnal By pass, Delhi",,29,77,"An auto rammed his vehicle into a parked police van , The injured were taken to hospital by auto .",,,,,,,3859,2,,Same Direction
12-09-2022,08:45 AM,210756,Ashwani,27-May-22,0756,157,21:30,11-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Prembari Pul,"Service Road , Shalimar Bagh",Delhi,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by CATS ambulance for traetment.,,,,,,,3860,2,North East,Unknown
12-09-2022,08:45 AM,210781,Ashwani,27-May-22,0781,157,23:40,05-09-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Haiderpur Metro Staion,"Outer Ring Road , Towards","Mukarba Chowk , Delhi",29,77,A truck had hit one motorcycle and moped from behind . Killing the moped rider on the spot and injuring the bike rider .,,,,,,,3861,2,North,Same Direction
12-09-2022,08:45 AM,210807,Ashwani,27-May-22,0807,157,08:41,12-09-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Haiderpur Badli Mor Metro Station,Flyover towards Mukarba Chowk,"Outer Ring Road , Delhi",29,77,A bike rider was hit and killed by unknown vehicle .,,,,,,,3862,2,East,Unknown
12-09-2022,08:45 AM,210133,Ashwani,27-May-22,0133,157,22:40,04-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Outer Ring Road ,",Near Petrol Pump,"Haiderpur , Delhi",29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3863,2,North,Unknown
12-09-2022,08:45 AM,210060,Ashwani,27-May-22,0060,158,00:30,08-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near shiv Mandir , Aggarwal Sweets",Khjoori Khas to Shastri Park Road,,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by auto .There he was declared DOA .,,,,,,,3864,6,North East,Unknown
12-09-2022,08:45 AM,210218,Ashwani,27-May-22,0218,158,08:45,28-04-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Signature Bridge , Khajoori Khas SIDE",,,29,77,A bike overturned and injured and killed the rider.,,,,,,,3865,6,,Not Applicable
12-09-2022,08:45 AM,210560,Ashwani,27-May-22,0560,158,02:16,03-09-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,towards Bhajanpura To Signature bridge,Near Pole no 28,Shastri Park,29,77,"A biker was involved in bike overturn incident , causing fatal injuries to him .",,,,,,,3866,5,,Not Applicable
12-09-2022,08:45 AM,210003,Ashwani,27-May-22,0003,158,10:30,31-12-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"New Seelampur Flyover,",Shahdara to ISBT side,,29,77,Bike rider had hit divider while driving and died due to injuries .,,,,,,,3867,0,North east,Not Applicable
12-09-2022,08:45 AM,210010,Ashwani,27-May-22,0010,158,05:45,03-01-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"GT road Near Shastri Park,","Metro bus Stand , Towards ISBT",,29,77,A hand cart puller was hit by DTC bus and died due to injuries.,,,,,,,3868,2,North East,Same Direction
12-09-2022,08:45 AM,210076,Ashwani,27-May-22,0076,158,03:30,15-02-2021,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Old GT road , Near Police Booth,",T point Dharampura Wine shop,,29,77,A bike crashed with a truck due to this the bike got stuck in the bus and caught fire . The injured rider died due to injuries and burns .,,,,,,,3869,1,North East,Opposite Direction
12-09-2022,08:45 AM,210081,Ashwani,27-May-22,0081,158,14:00,18-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Shastri Park IT Building,,,29,77,A pedestrian was found injured and when taken to hospital was declared DOA,,,,,,,3870,1,North East,Unknown
12-09-2022,08:45 AM,210106,Ashwani,27-May-22,0106,158,10:00,01-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Main Gate Dr AkhileshDas Gupta,"Engineering College, Near JPC Hospital","Shastri Park, Delhi",29,77,A pedestrian was hit by a bike on the road .,,,,,,,3871,1,,Unknown
12-09-2022,08:45 AM,210123,Ashwani,27-May-22,0123,158,08:00,12-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,4th pusta Main Road,"Shastri park , Delhi",,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3872,1,East,Unknown
12-09-2022,08:45 AM,210177,Ashwani,27-May-21,0177,158,20:30,10-04-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Old GT road ,","Near Furniture Market,",Shastri Park,29,77,A bike rider was found injured on road and taken to Hospital.,,,,,,,3873,1,North east,Not Applicable
12-09-2022,08:45 AM,210254,Ashwani,30-May-22,0254,158,20:30,26-05-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,On Road Teen Pusta,"Kartar Nagar ,Delhi",,29,77,A motorcycle crashed into a pedestrian and fatally injuring him .,,,,,,,3874,2,,Unknown
12-09-2022,08:45 AM,210391,Ashwani,30-May-22,0391,158,20:00,14-07-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Shastri park flyover ,",Towards Seelampur side.,,29,77,An unknown pedestrian was found injured on flyover and when taken to hospital was declared DOA.,,,,,,,3875,0,,Unknown
12-09-2022,08:45 AM,210392,Ashwani,30-May-22,0392,158,00:10,15-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Shastri Park Flyover , from ISBT side",Opp. Hanuman Mandir,Shastri Park Delhi,29,77,An auto was hit by unknown vehicle causing injuries to the driver .,,,,,,,3876,0,,Unknown
