Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir,Crash_ID_new,PS_Name,PS_Name_New,PS_State,PS_Dist,div_DCP,Sb_div_ACP,Circle_TI,Latitude,Longitude
20-07-2022,04:33 PM,210558,Ashwani,2022-05-27T00:00:00Z,0558,157,08:49,2021-07-08T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Outer Ring road , Towards","Karnal By pass, Delhi",NA,29,77,"An auto rammed his vehicle into a parked police van , The injured were taken to hospital by auto .",3859,2,NA,Same Direction,38590558157,SHALIMARBAGH,Shalimar Bagh,Delhi,Delhi,North West,Shalimar Bagh,Shalimar Bagh,28.7000069,77.123432
20-07-2022,04:33 PM,210756,Ashwani,2022-05-27T00:00:00Z,0756,157,21:30,2021-08-11T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Prembari Pul,"Service Road , Shalimar Bagh",Delhi,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by CATS ambulance for traetment.,3860,2,North East,Unknown,38600756157,SHALIMARBAGH,Shalimar Bagh,Delhi,Delhi,North West,Shalimar Bagh,Shalimar Bagh,28.700158,77.157894
20-07-2022,04:33 PM,210781,Ashwani,2022-05-27T00:00:00Z,0781,157,23:40,2021-09-05T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Near Haiderpur Metro Staion,"Outer Ring Road , Towards","Mukarba Chowk , Delhi",29,77,A truck had hit one motorcycle and moped from behind . Killing the moped rider on the spot and injuring the bike rider .,3861,2,North,Same Direction,38610781157,SHALIMARBAGH,Shalimar Bagh,Delhi,Delhi,North West,Shalimar Bagh,Shalimar Bagh,28.730264,77.148737
20-07-2022,04:33 PM,210807,Ashwani,2022-05-27T00:00:00Z,0807,157,08:41,2021-09-12T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Haiderpur Badli Mor Metro Station,Flyover towards Mukarba Chowk,"Outer Ring Road , Delhi",29,77,A bike rider was hit and killed by unknown vehicle .,3862,2,East,Unknown,38620807157,SHALIMARBAGH,Shalimar Bagh,Delhi,Delhi,North West,Shalimar Bagh,Shalimar Bagh,28.728362,77.14596
20-07-2022,04:33 PM,210133,Ashwani,2022-05-27T00:00:00Z,0133,157,22:40,2021-03-04T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Outer Ring Road ,",Near Petrol Pump,"Haiderpur , Delhi",29,77,A pedestrian was hit by unknown vehicle .,3863,2,North,Unknown,38630133157,SHALIMARBAGH,Shalimar Bagh,Delhi,Delhi,North West,Shalimar Bagh,Shalimar Bagh,28.722864,77.151406
20-07-2022,04:33 PM,210060,Ashwani,2022-05-27T00:00:00Z,0060,158,00:30,2021-02-08T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Near shiv Mandir , Aggarwal Sweets",Khjoori Khas to Shastri Park Road,NA,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by auto .There he was declared DOA .,3864,6,North East,Unknown,38640060158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.666377,77.252679
20-07-2022,04:33 PM,210218,Ashwani,2022-05-27T00:00:00Z,0218,158,08:45,2021-04-28T00:00:00Z,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Signature Bridge , Khajoori Khas SIDE",NA,NA,29,77,A bike overturned and injured and killed the rider.,3865,6,NA,Not Applicable,38650218158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.705683,77.233083
20-07-2022,04:33 PM,210560,Ashwani,2022-05-27T00:00:00Z,0560,158,02:16,2021-09-03T00:00:00Z,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,towards Bhajanpura To Signature bridge,Near Pole no 28,Shastri Park,29,77,"A biker was involved in bike overturn incident , causing fatal injuries to him .",3866,5,NA,Not Applicable,38660560158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.704415,77.243608
20-07-2022,04:33 PM,210003,Ashwani,2022-05-27T00:00:00Z,0003,158,10:30,2021-12-31T00:00:00Z,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"New Seelampur Flyover,",Shahdara to ISBT side,NA,29,77,Bike rider had hit divider while driving and died due to injuries .,3867,0,North east,Not Applicable,38670003158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.671276,77.268879
20-07-2022,04:33 PM,210010,Ashwani,2022-05-27T00:00:00Z,0010,158,05:45,2021-01-03T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"GT road Near Shastri Park,","Metro bus Stand , Towards ISBT",NA,29,77,A hand cart puller was hit by DTC bus and died due to injuries.,3868,2,North East,Same Direction,38680010158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.667097,77.254499
20-07-2022,04:33 PM,210076,Ashwani,2022-05-27T00:00:00Z,0076,158,03:30,2021-02-15T00:00:00Z,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Old GT road , Near Police Booth,",T point Dharampura Wine shop,NA,29,77,A bike crashed with a truck due to this the bike got stuck in the bus and caught fire . The injured rider died due to injuries and burns .,3869,1,North East,Opposite Direction,38690076158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.67193,77.259307
20-07-2022,04:33 PM,210081,Ashwani,2022-05-27T00:00:00Z,0081,158,14:00,2021-02-18T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Shastri Park IT Building,NA,NA,29,77,A pedestrian was found injured and when taken to hospital was declared DOA,3870,1,North East,Unknown,38700081158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.673391,77.250707
20-07-2022,04:33 PM,210106,Ashwani,2022-05-27T00:00:00Z,0106,158,10:00,2021-03-01T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Main Gate Dr AkhileshDas Gupta,"Engineering College, Near JPC Hospital","Shastri Park, Delhi",29,77,A pedestrian was hit by a bike on the road .,3871,1,NA,Unknown,38710106158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.677498,77.261353
20-07-2022,04:33 PM,210123,Ashwani,2022-05-27T00:00:00Z,0123,158,08:00,2021-03-12T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,4th pusta Main Road,"Shastri park , Delhi",NA,29,77,A pedestrian was hit by unknown vehicle .,3872,1,East,Unknown,38720123158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.687559,77.263307
20-07-2022,04:33 PM,210177,Ashwani,2021-05-27T00:00:00Z,0177,158,20:30,2021-04-10T00:00:00Z,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Old GT road ,","Near Furniture Market,",Shastri Park,29,77,A bike rider was found injured on road and taken to Hospital.,3873,1,North east,Not Applicable,38730177158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.668346,77.259245
20-07-2022,04:33 PM,210254,Ashwani,2022-05-30T00:00:00Z,0254,158,20:30,2021-05-26T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,On Road Teen Pusta,"Kartar Nagar ,Delhi",NA,29,77,A motorcycle crashed into a pedestrian and fatally injuring him .,3874,2,NA,Unknown,38740254158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.686397,77.25783
20-07-2022,04:33 PM,210391,Ashwani,2022-05-30T00:00:00Z,0391,158,20:00,2021-07-14T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Shastri park flyover ,",Towards Seelampur side.,NA,29,77,An unknown pedestrian was found injured on flyover and when taken to hospital was declared DOA.,3875,0,NA,Unknown,38750391158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.672309,77.257448
20-07-2022,04:33 PM,210392,Ashwani,2022-05-30T00:00:00Z,0392,158,00:10,2021-07-15T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Shastri Park Flyover , from ISBT side",Opp. Hanuman Mandir,Shastri Park Delhi,29,77,An auto was hit by unknown vehicle causing injuries to the driver .,3876,0,NA,Unknown,38760392158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.67208,77.259666
20-07-2022,04:33 PM,210462,Ashwani,2022-05-30T00:00:00Z,0462,158,01:55,2021-08-03T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,NA,"Shahdara to ISBT side,","Seelampur Flyover,",Dharampur Red Light.,29,77,A bike was hit by unknown vehicle and causing injuries to rider and pillion riders .,3877,1,NA,Unknown,38770462158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.671275,77.269226
20-07-2022,04:33 PM,210551,Ashwani,2022-05-30T00:00:00Z,0551,158,14:45,2021-08-31T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Main GT Road ,",Near Dharampur Red Light,From ISBT to Shahdara.,29,77,A pedestrian kid was hit by a tempo . While under treatment he passed away .,3878,1,NA,Unknown,38780551158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.671524,77.269451
20-07-2022,04:33 PM,210554,Ashwani,2022-05-30T00:00:00Z,0554,158,23:30,2021-08-31T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,3rd Pusta Yamuna,"Khadar Road , Delhi",NA,29,77,"An unknown pedestrian was hit by unknown vehicle , when taken to hospital was declared DOA.",3879,4,NA,Unknown,38790554158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.686511,77.2573
20-07-2022,04:33 PM,210726,Ashwani,2022-05-30T00:00:00Z,0726,158,22:10,2021-11-27T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,ISBT to Shahdara,"Main GT Road , Near Police Booth",Delhi,29,77,A bike was hit by a truck injuring the rider and ran over the pillion rider . Killing the pillion on the spot.,3880,2,North West,Same Direction,38800726158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.673674,77.24698
20-07-2022,04:33 PM,210757,Ashwani,2022-05-30T00:00:00Z,0757,158,03:30,2021-12-10T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Shastri park Flyover,"ISBT to Seelampur ,",Poll no 7 & 8,29,77,"A scooty was hit by unknown vehicle , injuring and causing death of driver .",3881,1,NA,Unknown,38810757158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.672561,77.256459
20-07-2022,04:33 PM,210776,Ashwani,2022-05-30T00:00:00Z,0776,158,12:00,2021-12-16T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"3rd Pusta Near Forest Office ,","Yamuna Khadar , Shastri Park",Delhi,29,77,One scooty was hit by unknown vehicle and both the rider and pillion were injured .,3882,4,NA,Unknown,38820776158,SHASTRIPARK,Shastri Park,Delhi,Delhi,North East,KhajuriKhas,Seelampur,28.686815,77.255242
20-07-2022,04:33 PM,210003,Ashwani,2022-05-30T00:00:00Z,0003,159,07:00,2021-01-02T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Zero Pusta , sonia Vihar",Delhi,NA,29,77,A pedestrian was hit by a car . The pedestrian was declared DOA in hospital .,3883,2,North East,Unknown,38830003159,SONIAVIHAR,Sonia Vihar,Delhi,Delhi,North East,KhajuriKhas,KhajuriKhas,28.716921,77.24285
20-07-2022,04:33 PM,210055,Ashwani,2022-05-30T00:00:00Z,0055,159,16:20,2021-03-02T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,NA,3rd Pusta Near Police Booth,"Sonia Vihar , Delhi",NA,29,77,One scooty was hit by roadways bus and ran over both the rider and pillion rider .,3884,1,South,Same Direction,38840055159,SONIAVIHAR,Sonia Vihar,Delhi,Delhi,North East,KhajuriKhas,KhajuriKhas,28.724541,77.241071
20-07-2022,04:33 PM,210263,Ashwani,2022-05-30T00:00:00Z,0263,159,07:00,2021-07-27T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Main Pusta Road ,","Annapurna Mandir , Sonia Vihar",Delhi,29,77,A cyclist was hit by a car from behind and the impact resulted in injuries and later death of victim .,3885,1,North East,Same Direction,38850263159,SONIAVIHAR,Sonia Vihar,Delhi,Delhi,North East,KhajuriKhas,KhajuriKhas,28.737746,77.235003
20-07-2022,04:33 PM,210010,Ashwani,2022-05-30T00:00:00Z,0010,160,10:30,2021-04-05T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Kushak Road , Near Nursury","South Avenue , New Delhi",NA,29,77,A cyclist was hit by a car and sustained injuries due to impact . The victim was taken to hospital by offending car .,3886,0,South,Same Direction,38860010160,SOUTHAVENUE,South Avenue,Delhi,Delhi,New Delhi,Chanakya Puri,Chanakya Puri,28.605373,77.200302
20-07-2022,04:33 PM,210105,Ashwani,2022-05-30T00:00:00Z,0105,164,05:58,2021-02-22T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Near Shiv Dairy , Main",Khanjhawala Road,Sultan Puri Delhi,29,77,A motorcycle was hit by unknown vehicle and both the rider and pillion got injured .,3887,2,North,Unknown,38870105164,SULTANPURI,Sultan Puri,Delhi,Delhi,Outer,Mangol Puri,Sultan Puri,28.717326,77.076538
20-07-2022,04:33 PM,211057,Ashwani,2022-05-30T00:00:00Z,1057,164,22:30,2021-08-23T00:00:00Z,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Main Kanjhawala Road,Near Satya Narayan Hospital,NA,29,77,"A motorcyclist got unbalanced while driving through a deep pit on the road , consequently hitting a side passing vehicle . The impact resulted in head injuries.",3888,1,NA,Same Direction,38881057164,SULTANPURI,Sultan Puri,Delhi,Delhi,Outer,Mangol Puri,Sultan Puri,28.708774,77.080755
20-07-2022,04:33 PM,211204,Ashwani,2022-05-30T00:00:00Z,1204,164,23:34,2021-10-14T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"C-8 Block , Near Mother Dairy","BC Chowk , Sultanpuri",Delhi,29,77,"A scooty rider was hit by some unknown vehicle , the injuries led to the rider's death.",3889,1,NA,Unknown,38891204164,SULTANPURI,Sultan Puri,Delhi,Delhi,Outer,Mangol Puri,Sultan Puri,28.698135,77.079702
20-07-2022,04:33 PM,211375,Ashwani,2022-05-30T00:00:00Z,1375,164,13:00,2021-12-16T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Budh Vihar Kanjhawal,Ganda Nala,NA,29,77,A pedestrian was hit by unknown vehicle and declared dead in hospital .,3890,2,NA,Unknown,38901375164,SULTANPURI,Sultan Puri,Delhi,Delhi,Outer,Mangol Puri,Sultan Puri,28.708681,77.081802
20-07-2022,04:33 PM,210822,Ashwani,2022-05-30T00:00:00Z,0822,164,21:00,2021-07-04T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Near Jalebi Chowk ,","Sultan Puri , Delhi",NA,29,77,A E-Rickshaw rider was hit by a crane and got injured.,3891,2,NA,Same Direction,38910822164,SULTANPURI,Sultan Puri,Delhi,Delhi,Outer,Mangol Puri,Sultan Puri,28.692696,77.072611
20-07-2022,04:33 PM,210340,Ashwani,2022-05-30T00:00:00Z,0340,165,22:50,2021-07-08T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"NH 24 , Yamuna Bridge ,","Near Light Pillar no 26,","Towards Sarai Kale Khan , Delhi",29,77,A motorcyclist was hit by a unkown bus and causing death of bike rider.,3892,2,North East,Unknown,38920340165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.59052,77.260592
20-07-2022,04:33 PM,210340,Ashwani,2022-05-30T00:00:00Z,0340,165,22:50,2021-07-08T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"NH 24 , Yamuna Bridge ,","Near Light Pillar no 26,","Towards Sarai Kale Khan , Delhi",29,77,A motorcyclist was hit by a unkown bus and causing death of bike rider.,3892,2,North East,Unknown,38920340165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.600637,77.261855
20-07-2022,04:33 PM,210006,Ashwani,2022-05-30T00:00:00Z,0006,165,22:00,2021-01-10T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Ring Road Near Sun Dial Loop,",Near Khijrabad Kaccha Rasta,NA,29,77,A motorcyclust was hit by unknown vehicle and died due to injuries .,3893,1,North,Unknown,38930006165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.572885,77.258444
20-07-2022,04:33 PM,210024,Ashwani,2022-05-31T00:00:00Z,0024,165,09:30,2021-01-23T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,DND Flyover Towards Noida,Near Ashram Chowk,NA,29,77,One Motorcyclist was hit by unknown vehicle and was taken to hospital by PCR.,3894,2,North east,Unknown,38940024165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.581406,77.272563
20-07-2022,04:33 PM,210045,Ashwani,2022-05-31T00:00:00Z,0045,165,11:30,2021-02-21T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Ring Road Near Milinium Bus Depo,Flyover Sarai Kale Khan,NA,29,77,A scooty was hit by unknown vehicle injuring the pillion and causing death of rider .,3895,2,North East,Unknown,38950045165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.602092,77.25449
20-07-2022,04:33 PM,210079,Ashwani,2022-05-31T00:00:00Z,0079,165,00:25,2021-03-24T00:00:00Z,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,2,3,1,Unknown,NA,DND Loop towards Delhi,"Under Loop , Bridge",NA,29,77,A truck overturned on the LOOP of the bridge,3896,0,East,Not Applicable,38960079165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.580502,77.269722
20-07-2022,04:33 PM,210091,Ashwani,2022-05-31T00:00:00Z,0091,165,22:30,2021-04-01T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Barapulla Flyover Loop,"Towards Noida, Near Sun Dial Park","Yamuna Khader , Delhi",29,77,"A scooty rider was hit by an unknown vehicle , the impact led to the fall of the rider from the flyover .",3897,2,North,Unknown,38970091165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.582734,77.264675
20-07-2022,04:33 PM,210190,Ashwani,2022-05-31T00:00:00Z,0190,165,06:50,2021-04-15T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"NH 9, Yamuna Bridge",Towards Meerut,Delhi,29,77,A motorcycle rider was hit by unknown vehicle .,3898,2,North,Unknown,38980190165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.600513,77.261523
20-07-2022,04:33 PM,210325,Ashwani,2022-05-31T00:00:00Z,0325,165,17:00,2021-06-19T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"T intersection , Red Light ,",Opp. IP Park.,NA,29,77,A pedestrian was hit by unknown vehicle and was rushe to hospital in ambulance.,3899,2,North,Unknown,38990325165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.601194,77.254565
20-07-2022,04:33 PM,210362,Ashwani,2022-05-31T00:00:00Z,0362,165,22:32,2021-07-30T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Before DND Flyover,Bridge Loop,NA,29,77,A bike rider was hit by unknown vehicle and was taken to hospitalby PCR van .,3900,2,East,Unknown,39000362165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.580483,77.26965
20-07-2022,04:33 PM,210410,Ashwani,2022-05-31T00:00:00Z,0410,165,07:30,2021-09-01T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,NA,"Sarai Kale Khan , IP Park,",Near Bus Stand,NA,29,77,Two pedestrians were hit by unknown vehicle injuring both of them . No other details available in records.,3901,2,North East,Unknown,39010410165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.601137,77.254554
20-07-2022,04:33 PM,210411,Ashwani,2022-05-31T00:00:00Z,0411,165,15:56,2021-09-02T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Ring Road towards ITO,Sarai Kale Khan,NA,29,77,A pedestrian was hit by unknown vehicle and was taken to hospital .,3902,2,North,Unknown,39020411165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.621343,77.248285
20-07-2022,04:33 PM,210420,Ashwani,2022-05-31T00:00:00Z,0420,165,20:30,2021-09-07T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"112, Sarai Kale Khan",NA,NA,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by family.,3903,0,North,Unknown,39030420165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.598857,77.255356
20-07-2022,04:33 PM,210454,Ashwani,2022-05-31T00:00:00Z,0454,165,15:30,2021-10-04T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,2,1,Unknown,NA,"NH 9 , towards Delhi","Near Noida Mod, Pillar no4","Sarai Kale Khan, New Delhi",29,77,03 pedestrians were injured in a crash . They were hit by unknown vehicle and no other details were available .,3904,2,North,Unknown,39040454165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.587005,77.259208
20-07-2022,04:33 PM,210487,Ashwani,2022-05-31T00:00:00Z,0487,165,01:34,2021-11-02T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Flyover Ashram , East",Delhi,NA,29,77,A car crashed into a broken down truck on the road .,3905,1,South East,Same Direction,39050487165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.6515188568496,77.2648841233247
20-07-2022,04:33 PM,210496,Ashwani,2022-05-31T00:00:00Z,0496,165,20:30,2021-11-07T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Ring Road , Opp. Waste to Wonders",park Sarai Kale Khan .,NA,29,77,A bike was hit by an unknown vehicle causing injuries to both the rider and pillion rider .,3906,2,North,Unknown,39060496165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.592665,77.257625
20-07-2022,04:33 PM,210547,Ashwani,2022-05-31T00:00:00Z,0547,165,23:00,2021-12-10T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,DND Road Noida to Delhi,NA,NA,29,77,"A bike rider was hit by unknown vehicle , he was taken to hospital by public person in his acr and was declared DOA .",3907,2,North East,Unknown,39070547165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.58119,77.269575
20-07-2022,04:33 PM,210340,Ashwani,2022-05-31T00:00:00Z,0340,165,22:50,2021-07-08T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"NH 24, Yamuna Bridge , , Near","Light Pillar 26, Towards","Sarai Kale Khan , Delhi",29,77,A motorcyclist was hit by unknown bus vehicle and taken to hospital where he was declared DOA .,3908,2,North East,Unknown,39080340165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.59052,77.260592
20-07-2022,04:33 PM,210340,Ashwani,2022-05-31T00:00:00Z,0340,165,22:50,2021-07-08T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"NH 24, Yamuna Bridge , , Near","Light Pillar 26, Towards","Sarai Kale Khan , Delhi",29,77,A motorcyclist was hit by unknown bus vehicle and taken to hospital where he was declared DOA .,3908,2,North East,Unknown,39080340165,SUNLIGHTCOLONY,Sunlight Colony,Delhi,Delhi,South East,Kalkaji,Lajpat Nagar,28.600637,77.261855
